uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
37630322a152ee503761b95fca5a4219," 0 % PULSO SOCIAL0 Después de ver a Joaquin Phoenix interpretar a Arthur Fleck, mejor conocido como Joker, no sabemos cómo tomes esta noticia, pues Macaulay Culkin es uno de los nombres fuertes para dar vida al enemigo de Batman. Aquí en De10.mx te contamos los detalles… Por un lado, se sabe que Phoenix no está interesado en hacer una secuela del Joker debido al impacto que el personaje tuvo en su salud mental y física; por otro lado, parece que Macaulay está volviendo poco a poco al cine, pues podría aparecer en la nueva versión de Home Alone, cinta que en 1990 lo lanzó al estrellato. Pero la historia del Joker no ha terminado, y con una película de Batman en puerta, hay posibilidad de que veamos de nuevo a este payaso criminal.         Ver esta publicación en Instagram  Una publicación compartida de Macaulay 'Instagram' Culkin (@culkamania) el 4 May, 2018 a las 8:23 PDT     En este universo que Matt Reeves está creando para el Batman de Robert Pattinson se necesita un Joker. Han surgido rumores que señalan que Matt Damon o Johnny Depp podrían quedarse con el personaje, pero no hay nada oficial. Parece que los fans han encontrado una solución, pues varios señalan que les gustaría ver a Macaulay Culkin en el papel, de hecho ya diseñaron un fan art para mostrar cómo luciría como el Joker y la verdad, la idea no parece tan descabellada. The Joker: Los 10 crímenes más despiadados del mejor villano de Batman En la imagen vemos al protagonista de Mi pobre angelito con el look clásico de este payaso malvado, con su famoso traje morado, el cabello verde y la sonrisa roja torcida que tanto Joaquin Phoenix como Heath Ledger usaron de distinta manera en sus películas.         Ver esta publicación en Instagram  Una publicación compartida de BritEdit (@britedit) el 22 Mar, 2020 a las 9:20 PDT     En caso de que Culkin fuera elegido para interpretar al Joker, el reto no estaría nada fácil, pues las actuaciones de Ledger y Phoenix tuvieron excelentes críticas e incluso, ambos ganaron el Óscar por sus respectivos papeles. Hasta ahora todo es una especulación, pues el director Matt Reeves no ha dicho si tiene planes para este villano; sin embargo, Macaulay Culkin podría hacerlo muy bien. Con información de GQ y Esquire. VIDEO:   ",asi se veria macaulay culkin como el nuevo joker,https://de10.com.mx/top-10/asi-se-veria-macaulay-culkin-como-el-nuevo-joker,eluniversal,de10.com.mx,6,200
589361ca863c292b3ddc496cca023cb2," Sin posibilidad de reagendar su visita a México, el músico inglés Thom Yorke ha anunciado la cancelación de las tres presentaciones que daría este 2020.  El líder de Radiohead visitaría Ciudad de México (como uno de los headliners del festival Ceremonia), así como Guadalajara y Monterrey como parte del concepto ""Tomorrow's modern boxes"".  A causa de la crisis por el Covid-19 se pensó que los conciertos serían reagendados pero no fue posible. Así estaban planeados inicialmente: Ceremonia: 25 de abril, Guadalajara: 24 de abril y Monterrey: 22 de abril. ""No nos queda otra opción que cancelar los tres shows"", dijo Yorke en el comunicado que colgo en sus redes sociales. ""Nos disculpamos por el inconveniente causado y les pedimos que por favor contacten a los vendedores de tickets para más información"".                        View this post on Instagram                                              A post shared by Thom Yorke (@thomyorke) on Apr 16, 2020 at 7:00am PDT    rad  ",Thom Yorke cancela conciertos en México ,http://www.eluniversal.com.mx/espectaculos/musica/thom-yorke-cancela-conciertos-en-mexico,eluniversal,www.eluniversal.com.mx,5,80
cda1e1b5283d07955dfac0274b3098bc,"  El 16 de enero de este año, cuando ya se sabía en todo el mundo la amenaza que implicaba el coronavirus, el Instituto Mexicano del Seguro Social, bajo la dirección de Zoé Robledo, decidió armar un show: contrató a los “niños gritones” de la Lotería Nacional y usó una tómbola para designar quiénes serían los delegados del IMSS en los estados del país.  No importaba tanto la experiencia en la coordinación de servicios médicos. No importaban tanto las credenciales científicas. No importaba tanto el currículum. Pero sobre todo, no importaba absolutamente nada que conocieran las particularidades de la región a la que serían asignados. Lo único que importaba era tener buena suerte: 35 funcionarios públicos del Seguro Social presentaron un examen, escribieron un ensayo, fueron entrevistados y vieron sus nombres entrar a la tómbola. ¿A dónde iban a parar? Eso lo definía la suerte, no la ciencia ni la planeación estratégica.  Las crónicas de ese singular acto reportaron los resultados. El nuevo delegado de Chihuahua viajaría desde Tabasco. Piense usted la diferencia entre las enfermedades tropicales de la población tabasqueña con lo que enfrentan los estados del norte. La delegada de Jalisco era de Chiapas. También un cambio dramático de realidad médica. Diría el presidente López Obrador: nomás patearon el avispero.  Este desbarajuste sucedía en un doble momento crítico para el Seguro Social: primero, porque en enero los propios datos oficiales del IMSS revelaban que existía en el país una aguda crisis de desabasto de medicamentos y un repunte de las quejas por falta de atención médica. Y segundo, porque el coronavirus ya era una amenaza para toda la humanidad. Y era claro: llegaría a México, donde los generales encargados de dar la batalla en cada lugar, no conocían el terreno.  Haga el cálculo: si el 16 de enero los nombraron por tómbola, ¿les gusta un mes para hacer la mudanza, encontrar casa en el nuevo estado? Ya es mediados de febrero. ¿Otro mes para conocer cómo funciona el IMSS en esa entidad, qué hospitales, qué instalaciones, quiénes son los directores, cómo opera la administración? Ya es mediados de marzo, fase 2, contagios comunitarios, no hay cubrebocas ni guantes, no hay protocolos para recibir a los pacientes con coronavirus, surgen brotes dentro de los hospitales aquí, allá y acullá. Se habían resquebrajado los circuitos de abasto, atención, información y cobro, en buena medida, por la tómbola de delegados.  Quizá a eso se debe que, como lo diagnosticó el gobernador de Baja California, que es del mismo partido que el presidente y el director del Seguro: el IMSS es el talón de Aquiles en el combate a la pandemia. La institución que debería ser el pilar… resulta que es el punto débil. Y lo dicen desde adentro.  Epílogo. Murió de coronavirus el delegado del IMSS-Bienestar en Coahuila. Se investiga si se contagió en un hospital de San Buenaventura, municipio pegado a Monclova, durante una visita que realizó. Descanse en paz.  Saciamorbos  Al hacer ayer en esta columna la relatoría del desastre de gestión en el IMSS en medio de la pandemia (compras en el hospital Siglo XXI, conteo de camas y ventiladores hasta mediados de marzo, brotes de Covid en Monclova, Tlalnepantla, Tijuana, Los Cabos, protestas de doctores por todos lados, medidas económicas extraordinarias que en realidad llevan años funcionando), olvidé anotar un caso con potencial de escándalo mayúsculo: la denuncia sobre la presunta compra de ventiladores a sobreprecio y sin licitación de por medio, a la empresa de un hombre que aparece como sancionado por fraude tanto en México como en Estados Unidos. El asunto lo exhibió Mexicanos contra la Corrupción.    [email protected] ","Los delegados para el coronavirus, designados por tómbola",https://www.eluniversal.com.mx/opinion/carlos-loret-de-mola/los-delegados-para-el-coronavirus-designados-por-tombola,eluniversal,www.eluniversal.com.mx,4,305
603e8d9481014f9116910c91ae6ebf71," El fotógrafo de la Yasuyoshi Chiba, de la agencia AFP, ganó el jueves el premio World Press Photo del año 2020 por una imagen de un joven recitando un poema en medio de manifestantes en Sudán, una instantánea que simboliza ""la esperanza"", según el jurado del prestigioso galardón. El carácter ""poético"" de la fotografía ilustra el poder de la juventud y el arte, estimaron los jueces del más importante premio de fotoperiodismo en el mundo. Chiba, fotógrafo japonés basado en Nairobi, logró también con esta imagen el primer premio en la categoría ""Información general, instantánea"". La foto del World Press Photo 2020 fue tomada el 19 de junio en Jartum. Un joven, con la boca abierta, en medio de una multitud de habitantes de la capital sudanesa que gritaban lemas, recita un ""poema de protesta"", resaltan los miembros del jurado. Vestido con una camisa azul claro, el joven está iluminado por la luz de una decena de teléfonos celulares. En primer plano aparece un rostro sonriente, de perfil. ""Es el único grupo que manifestaba pacíficamente que me encontré durante mi estancia, y me conmovió la solidaridad imbatible de su revolución"", explicó a la AFP Chiba, de 48 años. La foto ""mostraba que la gente seguía guardando esa pasión en su interior, y yo tenía la sensación de ser uno de ellos"", añadió. ""Me di cuenta cómo la fuerte voluntad de la gente estaba ahí, y que no podía ser sofocada por la violencia"", explicó. Tras la destitución en abril de 2019 del exdictador Omar Al Bashir por parte del ejército, bajo la presión de la calle, las manifestaciones continuaron en Sudán, hasta que el poder inició una frágil transición hacia un poder civil. La fotografía de Chiba ""ilustra el poder de la juventud, el poder el arte. Ilustra la esperanza"", explicó Tanvi Mishra, miembro del jurado. El segundo premio en la categoría ""Acontecimientos contemporáneos, instantánea"", lo obtuvo otra foto, tomada para la AFP por el fotógrafo independiente Sean Davey, que inmortaliza a una niña con una mascarilla y jugando con sus amigos en un centro de acogida en Australia, que en esos momentos sufría de una gran oleada de fuegos forestales. Foto: SEAN DAVEY / AFP, archivo Otros dos fotógrafos de la AFP fueron también recompensados: Nicolas Asfouri, danés basado en Pekín, ganó en la categoría ""Información general, reportajes"" por una serie de imágenes de las manifestaciones prodemocracia en Hong Kong. Nicolas Asfouri, Agence France-Presse, World Press Photo via AP En la categoría ""Deportes, instantánea"", Oli Scarff obtuvo el tercer premio por la foto de una marea de fans del club de fútbol Liverpool que desfilaban por las calles de la ciudad para celebrar la victoria de su equipo contra el Tottenham Hotspur en la final de la Champions League. Foto: Oli SCARFF / AFP, archivo En la serie de fotos galardonada de Nicolas Asfouri aparecen niñas estudiantes en Hong Kong, vestidas de azul, con mascarillas en el rostro, las manos agarradas, o un manifestante que corre con un paraguas rojo y una pancarta amarilla en la que está escrita la palabra ""AMOR"".  Foto: NICOLAS ASFOURI / AFP, archivo  NICOLAS ASFOURI / AFP, archivo fjb ","Foto que simboliza ""la esperanza"", ganadora del World Press Photo 2020",http://www.eluniversal.com.mx/cultura/artes-visuales/yasuyoshi-chiba-ganador-del-world-press-photo-2020,eluniversal,www.eluniversal.com.mx,7,286
bce68667841e6fdf69e798259307b77a," El brote de coronavirus ha infectado a más de 5 mil personas y ha matado a más de 400 en México y las autoridades se preparan para iniciar la Fase 3 del plan de contingencia para contenerlo.   La siguiente etapa incluye más medidas restrictivas de distanciamiento social y de aislamiento a nivel masivo para tratar de evitar que más personas se contagien.   ¿Qué implica la Fase 2 del plan contra el Covid-19?  Actualmente, México se encuentra en la Fase 2 de la emergencia por el coronavirus, desde el 30 de marzo hasta el 30 de abril.   La medidas abarcan:    Contratación de personal médico y compra de insumos.   Suspensión de clases hasta el 30 de abril.   Cancelación de eventos y reuniones con más de 100 personas.   Suspensión de actividades no esenciales que impliquen la movilización de personas, especialmente de mujeres embarazadas, adultos mayores y personas con enfermedades crónico-degenerativas.     #QuédateEnCasa Si tienes que salir, haz caso a las recomendaciones de @SusanaDistancia. Si te cuidas tú, nos cuidamos todas y todos. #MéxicoSolidario pic.twitter.com/hl2fPIVS5p — SALUD México (@SSalud_mx) April 14, 2020   Relacionado       Salir a correr durante la cuarentena, ¿correcto o incorrecto?    Ejercitarte durante cuarentena es seguro, siempre y cuando lo hagas en un lugar al aire libre y siguiendo las reglas de distanciamiento social       ¿Qué medidas incluye la Fase 3?  Todas las restricciones que se activarán serán anunciadas al inicio de la Fase 3, pero estas son algunas que las autoridades han revelado:    Se mantiene la suspensión de clases y centros de trabajo.  Persiste la cancelación de eventos públicos.   No saludarse de beso ni de abrazo.   Suspensión de espacios públicos abiertos y cerrados, como plazas comerciales, parques, playas, cines y estadios.   Cuarentena generalizada.    Las medidas son masivas, pues la Fase 3 significa que las autoridades no tienen la capacidad para seguir cada caso de contagio de coronavirus durante la cuarentena de 14 días.   ¿Cuándo entra la Fase 3 del plan contra el Covid-19?   El subsecretario de Salud, Hugo López-Gatell, estima que la Fase 3 comenzará en aproximadamente 10 días, cuando el brote de Covid-19 alcance una dispersión acelerada en el país.  Para que se active la siguiente etapa del plan es necesario la propagación dispersa del virus y la sobrecarga del sistema de atención médica, incluyendo las unidades de terapia intensiva.   El subsecretario de Salud indicó que la propagación del coronavirus en el Valle de México ya amerita la Fase 3 pero, para evitar confusiones, se activará en todo el país y no de manera regional.  Visita       ¿Los humidificadores ayudan a disminuir los síntomas del coronavirus?   Los expertos en salud sugieren mantener las ventanas abiertas y usar humidificadores en hogares con pacientes contagiados de coronavirus          LEER MÁS:   ""El coronavirus 'viaja' en suelas de zapatos""    Gotas de Covid-19 podrían ‘viajar’ hasta 8 metros: MIT    Este es el tiempo que sobrevive el Covid-19 en los cubrebocas    Coronavirus ¿Se puede salir a correr durante la cuarentena?    ¿Cómo hacer tu propio cubrebocas según los CDC?     ¿Los humidificadores ayudan a disminuir los síntomas del coronavirus?    ¿Cómo usar adecuadamente los cubrebocas?    ¿El coronavirus sobrevive en la ropa? ¿Cómo lavarla?    Coronavirus. En qué superficies dura más tiempo el Covid-19    ¿Tienes un enfermo de coronavirus en casa?, así debes limpiar tu hogar   pb    ",en que consiste la fase 3 del plan contra el coronavirus,https://www.viveusa.mx/bienestar/en-que-consiste-la-fase-3-del-plan-contra-el-coronavirus,eluniversal,www.viveusa.mx,4,259
9c421261ff4df6753d2887956acf2f1f," El queso es uno de los lácteos más consumidos alrededor del mundo, existen diversas variedades, pues se puede elaborar con leche de vaca, cabra u oveja. Es un concentrado de proteínas, vitaminas, sales y minerales, además de materia grasa fácilmente digerible, por lo que la OMS recomienda su consumo de manera regular. La cuarentena nos ha dado el tiempo para hacer diversas actividades en casa, una de ellas es cocinar y preparar nuestros propios alimentos y para que sigas entreteniéndote y aprendiendo a cocinar cosas nuevas, en Menú te traemos una receta sencilla para hacer queso fresco en casa, con tan solo 3 ingredientes.  LEER TAMBIÉN: 5 Quesos saludables y deliciosos      RECETA DE QUESO CASERO  Ingredientes:  1 galón de leche entera 2 tercios de taza de vinagre Tela de manta de cielo Sal LEER TAMBIÉN: Qué es el queso cottage y cuáles son sus beneficios    Instrucciones: 1. Calienta la leche en una olla fuego medio.  2. Cuando esté a punto de hervir agrega una tercera parte del vinagre. Mezcla por aproximadamente un minuto. 3. Notarás que la leche comenzará a cortarse, sube el fuego. 4. Agrega otra parte de vinagre y vuelve a bajar el fuego sin dejar de revolver. 5. Mantén a fuego bajo por un minuto y vuelve a subir el fuego.  6. Agrega más vinagre y vuelve a bajar el fuego. Continua hasta que la leche se corte completamente.  7. Una vez que el suero esté separado completamente, apaga y deja reposar por una hora. 8. Sobre una coladera, coloca la tela de manta de cielo. 9. Cuando la leche esté cuajada, ponla sobre la tela de manta y la coladera para escurrir el suero. 10. Deja reposar por 25 minutos. 11. Una vez transcurrido el tiempo, termina de escurrir manualmente presionando un poco la tela de manta de cielo. 12. Retira la tela y comienza a amasar en una cacerola con un poco de sal.  13. Colócalo en un recipiente o molde y presiona para que el queso quede compacto. 14. Déjalo en el refrigerador toda la noche y al día siguiente estará listo para degustar.   LEER TAMBIÉN:  Cuáles son los quesos más caros del mundo ",Aprende a preparar queso en casa: fácil y rápido,http://www.eluniversal.com.mx/menu/como-hacer-queso-en-casa-de-manera-facil-y-rapida,eluniversal,www.eluniversal.com.mx,6,187
7c2d929b4f3d1cee4181aa42d9c91b82," Un estudio realizado en el Hospital Huoshenshan en Wuhan, China, reveló que el nuevo coronavirus puede viajar en la suela de los zapatos.   Los investigadores tomaron muestras de diversas superficies del hospital, del 19 de febrero al 2 de marzo, para determinar cómo era la distribución de Covid-19 al interior.   Encontraron que la contaminación fue mayor en las unidades de cuidados intensivos (UCI) que en las salas generales. El virus se distribuyó ampliamente en pisos, ratones de computadora, botes de basura y pasamanos de las camas de los enfermos.  No obstante, las principales rutas de transmisión del SARS-CoV-2 son las gotículas que se expiden al toser, estornudar o respirar y el contacto cercano.   Recomendamos        China inicia ensayos de 2 posibles vacunas, una de ellas es de Wuhan   El encargado de una de las vacunas es el Instituto de Virología de Wuhan, la ciudad donde se detectaron los primeros casos de coronavirus      El Covid-19 sí puede viajar en la suela de los zapatos   Los investigadores informaron que los resultados positivos fueron relativamente altos para las muestras del piso. En unidades de cuidados intensivos del 70% y en salas generales del 15.4%, debido al flujo de aire que hace que la mayoría de las gotas de virus floten en el suelo.   “Además, a medida que el personal médico camina por la sala, el virus se puede rastrear por todo el piso, como lo indica la tasa de positividad del 100% desde el piso en la farmacia, donde no había pacientes. La mitad de las muestras de las suelas de los zapatos del personal médico de cuidados intensivos dieron positivo”, explican.   El estudio concluye que las suelas de zapatos pueden funcionar como portadores del virus. Por lo que es necesario seguir los protocolos y desinfectar las suelas antes de salir de las salas con pacientes con Covid-19.   Se obtuvieron resultados positivos esporádicos en los puños y guantes de la manga del personal médico.  Los científicos ZY Wang y SF Zhang indican que, hasta el 30 de marzo, ningún miembro del personal del Hospital Huoshenshan había sido infectado con Covid-19.   Con los hallazgos publicados en Emerging Infectious Diseases, indican que las precauciones apropiadas podrían prevenir eficazmente la infección.   LEER MÁS:   Gotas de Covid-19 podrían ‘viajar’ hasta 8 metros: MIT    Este es el tiempo que sobrevive el Covid-19 en los cubrebocas    Coronavirus ¿Se puede salir a correr durante la cuarentena?    ¿En qué consiste la Fase 3 del plan contra el coronavirus?    ¿Cómo hacer tu propio cubrebocas según los CDC?     ¿Los humidificadores ayudan a disminuir los síntomas del coronavirus?    ¿Cómo usar adecuadamente los cubrebocas?    ¿El coronavirus sobrevive en la ropa? ¿Cómo lavarla?    Coronavirus. En qué superficies dura más tiempo el Covid-19    ¿Tienes un enfermo de coronavirus en casa?, así debes limpiar tu hogar  ",estudio encuentra que el coronavirus viaja en suelas de zapatos,https://www.viveusa.mx/bienestar/estudio-encuentra-que-el-coronavirus-viaja-en-suelas-de-zapatos,eluniversal,www.viveusa.mx,6,223
be5f981301c8c207e02396fe48c6f901," Este sábado arrancó el programa Vigilante Ciudadano con el que mil 300 personas invitarán a la población a acatar las medidas de la emergencia sanitaria por Covid-19, y con ello mitigar la propagación del virus.  Juan Marcos Granados Torres, secretario de Seguridad Ciudadana, encabezó el arranque del programa que comenzó de forma simultánea en los 18 municipios.  El vigilante tendrá la encomienda de colaborar con las autoridades para salvaguardar la salud de los queretanos.  Granados Torres recordó que no tienen facultades sancionatorias, ni tampoco está aprobado el uso de la fuerza pública a quien no acate las recomendaciones del Acuerdo Nacional de Salud referente a la emergencia.  Entre las facultades de los vigilantes están “asegurar que los ciudadanos guarden sana distancia, brindar orientación para el cumplimiento de las medidas sanitarias, dispersar a grupos y ordenar las filas de la gente que va a los distintos establecimientos”.  El titular de Seguridad dijo que son mil 300 personas, coordinadas por las corporaciones municipales; además se sumó la Fiscalía General del Estado, sus cadetes fungen como jefes de grupo para la coordinación de las brigadas.  En equipo de trabajo, las mujeres y los hombres trabajan en diferentes zonas del estado para entregar folletos informativos y platicar con las personas sobre la Jornada Nacional de San Distancia que quedó establecida con motivo de la emergencia sanitaria.  Se establece que las personas deben quedarse aisladas en su hogar, evitar convivencias y aglomeraciones de personas; el acuerdo de la federación indica que solo las personas que laboran en actividades esenciales deben estar en calle, con las medidas de seguridad adecuadas.  Mientras que el resto de la población debe estar en sus hogares y sólo salir cuando sea necesario, como a comprar alimentos o por alguna emergencia médica.  Vigilante Ciudadano es un programa para abonar al orden público un empleo temporal; a cada vigilante se le pagará mil 500 pesos semanales.  Aunque la Jornada de Sana Distancia está prevista a terminar el próximo 30 de abril, las autoridades federales prevén que en dos semanas se entrará en fase 3 de la pandemia en México, lo que implicará extender la emergencia sanitaria. ",Arranca programa Vecino Vigilante,https://www.eluniversalqueretaro.mx/portada/arranca-programa-vecino-vigilante,eluniversal,www.eluniversalqueretaro.mx,4,185
4214a1ca3bf40ab0e80e17e2354cd0bf," Los murciélagos y los roedores se consideran “reservorios naturales”, animales que tienden a hospedar virus y bacterias, por lo que se transforman en fuente de enfermedades de alto riesgo para los humanos, pero nuevos análisis sugieren que estas no son las únicas especies propensas a alojar patógenos.  Algunos científicos incluso han argumentado que estos animales tienen rasgos específicos que aumentan la probabilidad de contagiar a personas, y que como resultado deberían ser las especies con mayor monitoreo, de acuerdo a una publicación de “Nature”. Entre los análisis más recientes se detectó que los murciélagos tienen más virus que otros mamíferos. Se estimó también que los grupos de animales con una gran variedad de especies cuentan con una carga mayor de agentes infecciosos, por ejemplo, los roedores, siendo el orden de mamíferos estudiados más variable.  “También tenían la mayor cantidad de virus que se habían trasladado a las personas”, aseguró Daniel Streicker, responsable de la investigación.  También lee: Descubren seis nuevos coronavirus en murciélagos Adicionalmente, analizaron a diferentes grupos de mamíferos y aves para conocer si respondían al mismo patrón. Los resultados arrojaron que 415 virus de diversos animales se han transferido a los humanos, aunque los murciélagos y roedores siguen siendo los principales portadores de enfermedades.  Streicker, representante del estudio “El riesgo zoonótico viral es homogéneo entre los órdenes taxonómicos de los reservorios de mamíferos y aves”, declaró que las investigaciones de enfermedades de origen animal deberían ir más allá de grupos específicos y enfocarse en regiones de alta biodiversidad. “Observar las órdenes de los animales elimina parte de la incertidumbre sobre exactamente qué especie es la anfitriona de un nuevo virus”, aseguró.  También lee: Murciélagos, ""aliados"" por controlar enfermedades En contraparte existen quienes no están de acuerdo en la practicidad de analizar a otras especies mamíferas, pues los recursos de investigación son limitados.  Los murciélagos albergan varios virus que causan enfermedades graves, como la rabia, el ébola, el SARS-CoV-1 y son sospechosos responsables del origen del Covid-19, por ello, junto con los roedores se sitúan como el foco de atención.  El ecólogo Kevin Olival, vicepresidente de la organización ambiental de EcoHealth Alliance, consideró que el estudio desaprovechó la oportunidad de conocer si existen otros animales que cumplan el papel de “reservorios naturales”, pues los virus fueron examinados exclusivamente en animales huéspedes, en lugar de monitorear a las especies de la misma familia.  “Esto significa que se perdió información específica de la especie sobre los huéspedes, como el tamaño de la población, la densidad, la abundancia y la cantidad de contacto con las personas. Todos estos factores pueden influir en la diversidad viral y la transmisión”, destacó el ecólogo. mlc/nrv ","Murciélagos y roedores, las especies que más contagian a los humanos",http://www.eluniversal.com.mx/ciencia-y-salud/salud/murcielagos-y-roedores-las-especies-que-mas-contagian-los-humanos,eluniversal,www.eluniversal.com.mx,5,233
d0bd02adb663ecd99e9793a4f851124a,"  A medida que los días de confinamiento por  coronavirus se siguen sumando en la vida de la población, las posibilidades de que el Maratón de la Ciudad de México se celebre el 30 de agosto se acortan. La pandemia de coronavirus ha provocado a que cientos de corredores permanezcan en su hogar, sin la posibilidad de prepararse adecuadamente para una de las pruebas más demandantes del atletismo. A pesar de tener el tiempo encima y sin la opción de que en la siguientes semanas los corredores vuelvan a las calles para acondicionarse,  el director del Instituo del Deporte de la Ciudad de México (Indeporte), Rodrigo Dosal Ulloa, no  descarta que  la edición de este año del Maratón tome la salida el día en la que fue programada. “El Maratón aún está en pie. Estamos monitoreando el comportamiento de la pandemia para tomar una decisión. Estamos realizando programas para comunicar lo que vamos a hacer”, declaró Dosal. Puedes leer: ""Palencia propone que Liga MX se juegue en campos de entrenamiento"" Múltiples especialistas y entrenadores coinciden en que las personas que no son atletas de alto rendimiento, necesitan un mínimo de 24 semanas  de acondicionamiento para tomar la ruta de los 42 kilómetros y 195 metros. Con el país enfilándose hacia la fase 3 de la epidemia de Covid-19, que mantendrá las recomendaciones de aislamiento social en casa, es prácticamente imposible que un deportista principiante pueda alcanzar el punto óptimo para esa carrera. “No sé por qué las autoridades no han hecho el anuncio de la cancelación, el aplazamiento mínimo para fin de año. La gente que se estaba entrenando ya cortó los programas y retomarlos para alcanzar los mismos puntos no es algo de la noche a la mañana”, declaró Esteban Garibay, multimaratonista y guía de varios nuevos deportistas. Dentro del calendario de carreras está el medio maratón de la CDMX del 28 de julio,  que será otro soldado caído.         ",Maratón de la CDMX depende del estado de la pandemia de Covid-19,http://www.eluniversal.com.mx/universal-deportes/mas-deportes/insisten-en-hacer-maraton-de-la-cdmx-pesar-de-pandemia,eluniversal,www.eluniversal.com.mx,4,151
d1b77ff3b8ede44ec39f4b1ff7d7cac4," El presidente Andrés Manuel López Obrador se reunió con Alejandro Díaz de León, gobernador del Banco de México (Banxico) para revisar el monto que la institución bancaria tiene que compensar al gobierno federal por la depreciación del peso.  En su cuenta de Twitter, el mandatario señaló que en el encuentro reiteró su respeto a la autonomía del organismo central y que había sido una reunión cordial.  “Conversé con Alejandro Díaz de León Carrillo, gobernador del Banco de México, reiteré mi respeto absoluto a la autonomía de esta institución. Fue un encuentro cordial”.     Conversé con Alejandro Díaz de León Carrillo, gobernador del Banco de México, reiteré mi respeto absoluto a la autonomía de esta institución. Fue un encuentro cordial. pic.twitter.com/mSsHHslpb5  — Andrés Manuel (@lopezobrador_) April 16, 2020  Esta mañana en conferencia de prensa, el titular del Ejecutivo federal comentó que tendría un encuentro con los integrantes de Banxico, “para ver si los convenzo de que nos adelanten lo que nos tienen que dar en abril, porque nos corresponde, por la garantía que existe. Si hay depreciación de la moneda el Banco de México tiene que compensar a la Secretaría de Hacienda"", dijo el mandatario. También lee: AMLO anuncia un millón de créditos más para pequeñas empresas “Esto de acuerdo a la norma es abril, pero podríamos buscar un mecanismo para que se adelantara ese recurso o parte de ese recurso con el compromiso de que si al final del año, que es lo que espero, se fortalece el peso, es decir, se regulariza la situación cambiaria, se aprecia nuestra moneda, como veníamos, todo el año pasado se apreció el peso"". El presidente aseguró que debido a que el peso se fortaleció en 2019, esto le ha ayudado a su gobierno a resistir mejor la crisis económica y financiera. Indicó que el compromiso que tiene es salir de esta crisis sin endeudar a México, y acusó que en otras administraciones “lo primero era pedir dinero prestado a organismos financieros internacionales y a los bancos”. ",AMLO se reúne con gobernador del Banco de México por depreciación del peso,http://www.eluniversal.com.mx/nacion/amlo-se-reune-el-presidente-con-gobernador-del-banco-de-mexico,eluniversal,www.eluniversal.com.mx,7,160
6eb7d56afe1ecef7547849c9e1a0f3a7," Mollie Hannah Gould, la novia de Luis Miguel, lució su figura tonificada con un look deportivo, a través de sus historias de Instagram.   La modelo de 20 años de edad se encuentra en aislamiento por casa, así que aprovecha para ejercitarse y mantener su esbelta silueta.   En Instagram posó ante la cámara con un conjunto deportivo compuesto por un short deportivo de color azul cielo y una blusa de colores rosa y azul, la cual se levantó para simular el diseño de un crop top y resaltar su abdomen marcado.     Foto: Instagram @foreveramollie  Para la tarde de ejercicio en casa, la corista de Luis Miguel optó por no utilizar maquillaje y dejar su cabellera rubia suelta.   Además de practicar algunas rutinas de ejercicio desde su hogar, Mollie también ha compartido en Instagram algunos de sus mejores pasos de baile durante el aislamiento y fotografías se sus sesiones de fotos.   Visita       Kylie Jenner conquista en sesión de fotos con silueta curvilínea    La multimillonaria 'más joven hecha por sí misma', nombrada por Forbes por segundo año consecutivo, disfrutó de las celebraciones de Pascua con su hija Stormi y Travis Scott en la casa de Kris Jenner       Mollie Gould comenzó su romance con el cantante Luis Miguel desde que compartieron el escenario durante su gira “México por Siempre”. El flechazo fue inmediato y fuera de los conciertos visitaron decenas de ciudades del mundo.   Este fin de semana, El Sol cumplirá 50 años de edad, pero la modelo no ha revelado si lo celebrará a su lado, a causa de las medidas de distanciamiento social por la pandemia.                           Ver esta publicación en Instagram                                              Una publicación compartida por Mollie Hannah Gould (@foreveramollie) el 20 de Mar de 2020 a las 8:58 PDT        Luis Miguel fue una de las celebridades que se sumó a la campaña Quédate en Casa para pedir a la población de todo el mundo que no saliera a las calles y así contener la propagación del Covid-19.   Su novia siguió sus pasos y en cada publicación en Instagram hace un llamado a sus 69 mil seguidores a mantenerse a salvo. Además, en todos sus mensajes pide conservar el optimismo ante la vida.  Mira en la galería de arriba las mejores fotos de Mollie Gould, la novia de Luis Miguel.                           Ver esta publicación en Instagram                                              Una publicación compartida por Mollie Hannah Gould (@foreveramollie) el 11 de Feb de 2020 a las 2:06 PST      No te pierdas       Kendall Jenner sorprende con sesión de fotos en bikini   Kendall Jenner se unió a sus amigos Justin y Hailey Bieber en este proyecto de modelaje       pb ",la novia de luis miguel luce figura tonificada con short deportivo,https://www.viveusa.mx/showbiz/la-novia-de-luis-miguel-luce-figura-tonificada-con-short-deportivo,eluniversal,www.viveusa.mx,8,224
